X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS13252136_GenXRl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,CreatedUser,CreatedDate,LastEditedUser,LastEditedDate,GlobalID,OBJECTID
604756.845822346,176454.548193451,320-56259-6,25-SKR-0150,130409 South Branch Kalama,,TestAmerica Sacramento,320-56259-1,Water,2019/11/13 00:00:00+00,537 (modified),1,2019/11/27 00:00:00+00,1,ng/L,Kalamazoo,South Branch Kalamazoo River,130409,0405000302,04050003,WCMP,29 Mile Rd,Prob Site ID: 237,,,-84.73139,42.13117,0.52,K,0.52,1.8,0.49,K,0.49,1.8,0.76,K,0.76,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.54,J B,0.15,1.8,,,,,1,J B,0.31,1.8,0.54,J,0.18,1.8,0.22,K,0.22,1.8,0.17,K,0.17,1.8,0.24,K,0.24,1.8,0.26,K,0.26,1.8,,,,,0.31,K,0.31,1.8,,,,,0.48,K,0.48,1.8,0.98,K,0.98,1.8,2.8,K,2.8,18,0.44,K,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{0E533590-8E92-43B1-B3D2-B81AF2A09271},3031
593193.650272259,197263.836474825,320-79315-8,25-EBD-0020,130391 Eaton and Baker Dra,,Eurofins TestAmerica,320-79315-1,H2O,2021/09/22 00:00:00+00,537 (modified),1,2021/09/29 00:00:00+00,1,ng/L,Kalamazoo,Eaton and Baker Drain,130391,0405000304,04050003,WCMP,u/s J Drive North,Prob Site ID: 081,,,-84.867791,42.32009,0.59,K,0.59,2,0.56,K,0.56,2,0.86,K,0.86,2,0.31,K,0.31,2,0.32,K,0.32,2,0.58,K,0.58,2,,,,,2.4,K,2.4,5.1,0.2,K,0.2,2,0.25,K,0.25,2,0.19,K,0.19,2,0.27,K,0.27,2,0.74,K,0.74,2,,,,,1.3,J,0.99,2,,,,,0.55,K,0.55,2,1.1,K,1.1,2,1.2,K,1.2,5.1,0.5,K,0.5,2,0.3,K,0.3,2,1.3,K,1.3,5.1,1.5,K,1.5,,,,4,,2.5,K,2.5,5.1,,,,,0.47,K,0.47,2,,,,,,,,,0.37,K,0.37,2,1.3,K,1.3,2,0.24,K,0.24,2,0.24,K,0.24,2,0.32,K *+,0.32,2,,,,,0.4,K,0.4,2,,,,,{7C03A3CA-4EBB-4835-87F3-1627FA1C37D2},3032
549180.403033221,198442.476511464,240-185112-4,25-GC-0120,390611-Gull Creek-403,,Eurofins Sacramento,240-185112-1,Water,2023/05/10 00:00:00+00,537 (modified),1,2023/05/25 00:00:00+00,1,ng/L,Kalamazoo,Gull Creek,390611,0405000305,04050003,WCMP,G Ave,Prob Site ID: 403,,,-85.40178,42.33495,1.2, J,0.52,1.8,0.49,K ,0.49,1.8,0.76,K ,0.76,1.8,0.28,K ,0.28,1.8,0.28,K ,0.28,1.8,2.8, ,0.51,1.8,,,,,2.1,K ,2.1,4.4,2, ,0.18,1.8,0.24, J,0.22,1.8,0.17,K ,0.17,1.8,0.24,K ,0.24,1.8,0.65,K ,0.65,1.8,,,,,1.1, J,0.87,1.8,,,,,0.48,K ,0.48,1.8,0.98,K ,0.98,1.8,1.1,K ,1.1,4.4,1.3, J,0.44,1.8,0.77, J,0.27,1.8,1.2,K ,1.2,4.4,1.3,K ,1.3,,,,3.6,,2.2,K ,2.2,4.4,,,,,0.41,K ,0.41,1.8,,,,,,,,,0.33,K ,0.33,1.8,1.2,K ,1.2,1.8,0.21,K ,0.21,1.8,0.21,K ,0.21,1.8,0.28,K ,0.28,1.8,,,,,0.36,K ,0.36,1.8,,,,,{B96AF507-E5FC-4483-BA05-D5520790E88E},3106
604756.845822346,176454.548193451,320-54424-6,25-SKR-0150,130409 South Branch Kalama,,TestAmerica Sacramento,320-54424-1,Water,2019/09/17 00:00:00+00,537 (modified),1,2019/09/25 00:00:00+00,1,ng/L,Kalamazoo,South Branch Kalamazoo River,130409,0405000302,04050003,WCMP,29 Mile Rd,Prob Site ID: 237,,,-84.73139,42.13117,0.54,K,0.54,1.9,0.51,K,0.51,1.9,0.79,K,0.79,1.9,0.29,K,0.29,1.9,0.3,K,0.3,1.9,0.58,J B,0.16,1.9,,,,,0.49,J,0.33,1.9,0.4,J,0.19,1.9,0.25,J,0.23,1.9,0.18,K,0.18,1.9,0.25,K,0.25,1.9,0.27,K,0.27,1.9,,,,,0.85,J,0.33,1.9,,,,,0.5,K,0.5,1.9,1,K,1,1.9,2.9,K,2.9,19,0.46,K,0.46,1.9,0.28,K,0.28,1.9,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,4.8,K,4.8,19,,,,,,,,,,,,,,,,,{67A25F4B-E5E0-4E1A-B949-69D30241E8D7},3109
604756.845822346,176454.548193451,320-50017-6,25-SKR-0150,130409 SOUTH BRANCH KALAMA,,TestAmerica Sacramento,320-50017-1,Water,2019/05/07 00:00:00+00,537 (modified),1,2019/05/18 00:00:00+00,1,ng/L,Kalamazoo,South Branch Kalamazoo River,130409,0405000302,04050003,WCMP,29 Mile Rd,Prob Site ID: 237,,,-84.73139,42.13117,0.57,K,0.57,2,0.54,K,0.54,2,0.84,K,0.84,2,0.31,K,0.31,2,0.32,K,0.32,2,0.57,J B,0.17,2,,,,,2.5,,0.35,2,0.49,J,0.2,2,0.42,J,0.25,2,0.19,K,0.19,2,0.27,K,0.27,2,0.33,J B,0.29,2,,,,,0.35,K,0.35,2,,,,,0.53,K,0.53,2,1.1,K,1.1,2,3.1,K,3.1,20,0.48,K,0.48,2,0.3,K,0.3,2,1.9,K,1.9,20,,,,,,,,,2,K,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.1,K,5.1,20,,,,,,,,,,,,,,,,,{46AAB0DA-5019-4399-AE16-B66935D9A532},3133
516311.370612114,238023.272168913,320-75746-8,25-RR-0120,030654 Rabbit River 291,Replicate,Eurofins TestAmerica,320-75746-1,H2O,2021/07/01 00:00:00+00,537 (modified),1,2021/07/09 00:00:00+00,2,ng/L,Kalamazoo,Rabbit River,030654,0405000308,04050003,WCMP,u/s 26th St.,Prob Site ID: 291,,,-85.79937,42.6929,2.3,,0.56,1.9,0.54,K,0.54,1.9,2.6,,0.83,1.9,0.43,J B,0.3,1.9,0.31,K,0.31,1.9,0.61,J,0.55,1.9,,,,,10,,2.3,4.9,1.8,J,0.19,1.9,1.9,,0.24,1.9,0.18,K,0.18,1.9,0.56,J,0.26,1.9,0.71,K,0.71,1.9,,,,,0.95,K,0.95,1.9,,,,,2.2,,0.53,1.9,1.1,K,1.1,1.9,1.2,K,1.2,4.9,2.4,,0.48,1.9,0.29,K,0.29,1.9,1.3,K,1.3,4.9,1.5,K,1.5,,,,3.9,,2.4,K,2.4,4.9,,,,,0.45,K,0.45,1.9,,,,,,,,,0.36,K,0.36,1.9,1.3,K,1.3,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.31,K,0.31,1.9,,,,,0.39,K,0.39,1.9,,,,,{D25E9C6F-6E04-444B-AEED-EED262A76ACE},3149
581747.991118355,205877.266871765,320-66370-5,25-AC-0030,130389 Ackely Creek 005,,Eurofins TestAmerica,320-66370-1,H2O,2020/11/04 00:00:00+00,537 (modified),1,2020/11/10 00:00:00+00,1,ng/L,Kalamazoo,Ackely Creek,130389,0405000303,04050003,WCMP,15 Mile Rd,Prob Site ID: 005,,,-85.0054,42.399,0.77,J,0.49,1.7,0.46,K,0.46,1.7,0.71,K,0.71,1.7,0.26,K,0.26,1.7,0.27,K,0.27,1.7,0.48,K,0.48,1.7,,,,,4.5,,2,4.2,0.17,K,0.17,1.7,0.52,J,0.21,1.7,0.16,K,0.16,1.7,0.23,K,0.23,1.7,0.61,K,0.61,1.7,,,,,0.82,K,0.82,1.7,,,,,0.45,K,0.45,1.7,0.92,K,0.92,1.7,1,K,1,4.2,0.88,J,0.41,1.7,0.25,K,0.25,1.7,1.1,K,1.1,4.2,1.3,K,1.3,,,,3.3,,2.1,K,2.1,4.2,,,,,0.38,K,0.38,1.7,,,,,,,,,0.31,K,0.31,1.7,1.1,K,1.1,1.7,0.2,K,0.2,1.7,0.2,K,0.2,1.7,0.27,K,0.27,1.7,,,,,0.33,K,0.33,1.7,,,,,{CD92A242-67E4-46F4-8BBD-EFC0306F746C},3151
581747.991118355,205877.266871765,320-73341-11,25-AC-0030,130389 Ackley Creek 005,,Eurofins TestAmerica,320-73341-1,H2O,2021/05/05 00:00:00+00,537 (modified),1,2021/05/13 00:00:00+00,1,ng/L,Kalamazoo,Ackely Creek,130389,0405000303,04050003,WCMP,15 Mile Rd,Prob Site ID: 005,,,-85.0054,42.399,0.83,J,0.55,1.9,0.52,K,0.52,1.9,0.81,K,0.81,1.9,0.36,J,0.3,1.9,0.3,K,0.3,1.9,0.54,K,0.54,1.9,,,,,2.7,J,2.3,4.8,0.19,K,0.19,1.9,0.59,J,0.24,1.9,0.18,K,0.18,1.9,0.33,J,0.26,1.9,0.7,K,0.7,1.9,,,,,0.93,K,0.93,1.9,,,,,0.69,J I,0.51,1.9,1,K,1,1.9,1.1,K,1.1,4.8,0.47,K,0.47,1.9,0.29,K,0.29,1.9,1.2,K,1.2,4.8,1.4,K,1.4,,,,3.8,,2.4,K,2.4,4.8,,,,,0.44,K,0.44,1.9,,,,,,,,,0.35,K,0.35,1.9,1.2,K,1.2,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.3,K,0.3,1.9,,,,,0.38,K,0.38,1.9,,,,,{61ADE4E0-CE11-444B-B9D9-D1E8B7E081D2},3180
571659.476328261,204150.99423525,320-64363-6,25-WDC-0020,130390 Wanadoqa Creek 275,,TestAmerica,320-64363-1,H2O,2020/09/03 00:00:00+00,537 (modified),1,2020/09/09 00:00:00+00,1,ng/L,Kalamazoo,Wanadoga Creek,130390,0405000303,04050003,WCMP,Huntington Rd,Prob Site ID: 275,,,-85.1282,42.3845,1.4,J,0.57,2,0.54,K,0.54,2,1,J,0.84,2,0.31,K,0.31,2,0.32,K,0.32,2,0.31,J B,0.17,2,,,,,3.8,,0.35,2,1,J,0.2,2,0.51,J,0.25,2,0.19,K,0.19,2,0.3,J,0.27,2,0.29,K,0.29,2,,,,,0.48,J B,0.35,2,,,,,0.66,J,0.53,2,1.1,K,1.1,2,3.1,K,3.1,20,2.4,,0.49,2,0.3,K,0.3,2,1.9,K,1.9,20,1.5,K,1.5,,,,4,,2,K,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,0.24,K,0.24,2,5.1,K,5.1,20,0.32,K,0.32,2,,,,,0.18,K,0.18,2,,,,,{2A594D9D-163B-4E83-8191-B0EFE5A9A8E7},3246
571659.476328261,204150.99423525,320-66370-4,25-WDC-0020,130390 Wanadoga Creek 275,,Eurofins TestAmerica,320-66370-1,H2O,2020/11/04 00:00:00+00,537 (modified),1,2020/11/10 00:00:00+00,1,ng/L,Kalamazoo,Wanadoga Creek,130390,0405000303,04050003,WCMP,Huntington Rd,Prob Site ID: 275,,,-85.1282,42.3845,0.68,J,0.48,1.7,0.46,K,0.46,1.7,0.71,K,0.71,1.7,0.26,K,0.26,1.7,0.27,K,0.27,1.7,0.47,K,0.47,1.7,,,,,2,J,2,4.2,0.62,J,0.17,1.7,0.3,J,0.21,1.7,0.16,K,0.16,1.7,0.22,K,0.22,1.7,0.61,K,0.61,1.7,,,,,0.81,K,0.81,1.7,,,,,0.45,K,0.45,1.7,0.91,K,0.91,1.7,1,K,1,4.2,1.1,J,0.41,1.7,0.25,K,0.25,1.7,1.1,K,1.1,4.2,1.2,K,1.2,,,,3.3,,2.1,K,2.1,4.2,,,,,0.38,K,0.38,1.7,,,,,,,,,0.31,K,0.31,1.7,1.1,K,1.1,1.7,0.2,K,0.2,1.7,0.2,K,0.2,1.7,0.27,K,0.27,1.7,,,,,0.33,K,0.33,1.7,,,,,{8ED4AF67-5205-4A79-AFF4-07D7D448FB4A},3296
513304.725383378,214425.436607408,320-73604-3,25-UKR1-0020,03653 Unnamed trib to Kala,,Eurofins TestAmerica,320-73604-1,H2O,2021/05/12 00:00:00+00,537 (modified),1,2021/05/19 00:00:00+00,1,ng/L,Kalamazoo,Unnamed Trib to Kalamazoo River,030653,0405000309,04050003,WCMP,d/s 30th St.,Prob Site ID: 099,,,-85.836746,42.480481,0.71,J,0.56,1.9,0.54,K,0.54,1.9,0.83,K,0.83,1.9,0.4,J,0.3,1.9,0.31,K,0.31,1.9,0.56,K,0.56,1.9,,,,,2.3,K,2.3,4.9,0.37,J,0.19,1.9,0.4,J,0.24,1.9,0.19,K,0.19,1.9,0.26,K,0.26,1.9,0.71,K,0.71,1.9,,,,,0.95,K,0.95,1.9,,,,,0.53,K,0.53,1.9,1.1,K,1.1,1.9,1.2,K,1.2,4.9,0.48,K,0.48,1.9,0.29,K,0.29,1.9,1.3,K,1.3,4.9,1.5,K,1.5,,,,3.9,,2.4,K,2.4,4.9,,,,,0.45,K,0.45,1.9,,,,,,,,,0.36,K,0.36,1.9,1.3,K,1.3,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.31,K,0.31,1.9,,,,,0.39,K,0.39,1.9,,,,,{09AEA40A-A17C-4253-BBC7-3405DE8E42C9},3306
593193.650272259,197263.836474825,320-76029-8,25-EBD-0020,130391 Eaton and Baker Dra,,Eurofins TestAmerica,320-76029-1,H2O,2021/07/08 00:00:00+00,537 (modified),1,2021/07/12 00:00:00+00,1,ng/L,Kalamazoo,Eaton and Baker Drain,130391,0405000304,04050003,WCMP,u/s J Drive North,Prob Site ID: 081,,,-84.867791,42.32009,1.4,J,0.48,1.7,0.46,K,0.46,1.7,2.2,,0.71,1.7,0.26,K,0.26,1.7,0.27,K,0.27,1.7,0.48,K,0.48,1.7,,,,,8.4,,2,4.2,0.67,J,0.17,1.7,1.7,,0.21,1.7,0.16,K,0.16,1.7,1.3,J,0.23,1.7,0.61,K,0.61,1.7,,,,,0.82,K,0.82,1.7,,,,,1.1,J,0.45,1.7,0.92,K,0.92,1.7,1,K,1,4.2,1.6,J,0.41,1.7,0.25,K,0.25,1.7,1.1,K,1.1,4.2,1.3,K,1.3,,,,3.3,,2.1,K,2.1,4.2,,,,,0.38,K,0.38,1.7,,,,,,,,,0.31,K,0.31,1.7,1.1,K,1.1,1.7,0.2,K,0.2,1.7,0.2,K,0.2,1.7,0.27,K,0.27,1.7,,,,,0.33,K,0.33,1.7,,,,,{B76B0878-40C9-4DCA-8744-7F0B35D3F620},3329
491177.277476375,233359.112965516,25-KR-0006,25-KR-0006,,,MSU-Kannan,,Water,2001/02/14 00:00:00+00,,0,,1,ng/L,Kalamazoo,Kalamazoo River (Lower),030077,0405000309,04050003,WCMP,"57th St., Manilus Twp.",,,,-86.106115,42.651115,,,,,,,,,35.86,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.51,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{43E7D73B-C210-4DBE-9089-6BA4213C590F},3338
